Receipt_id,Venue_id,Total_Nbr_of_Items,Total_Price,Receipt_Nbr,Trans_number,Barcode,Receipt_Date,Receipt_Time,Date_Added,Venue,Payment_Type,Card_Source,Item_id,Item_name,Item_Price
190,1,19,13.11,3117772027007801,0,0,2021-02-18,09:30:41,2021-02-18 19:53:43,Aldi,Card,Contactless,1324,E/E Carrots,0.53
191,2,2,7.35,2210121012209,0,RT10121012209180221002281,2021-02-18,08:05:00,2021-02-18 20:15:51,B&Q,Card,Contactless,1325,Magnusson screw driver slot 100 x,2.6
191,2,2,7.35,2210121012209,0,RT10121012209180221002281,2021-02-18,08:05:00,2021-02-18 20:15:51,B&Q,Card,Contactless,1326,Wiha slotted screw driver 150 x,4.75
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1327,High Juice 1l,0.99
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1328,Shower gel mens,0.49
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1329,Shower gel mens,0.49
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1330,Shower gel mens,0.49
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1331,Cotton buds plastic box,0.29
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1332,Deo roll-on mens,0.59
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1333,Deo roll-on mens,0.59
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1334,Deo roll-on mens,0.59
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1335,Deo roll-on mens,0.59
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1336,Deo roll-on mens,0.59
192,1,11,6.29,3670772027007801,0,0,2021-02-20,10:28:48,2021-02-20 14:15:56,Aldi,Card,Contactless,1337,Deo roll-on mens,0.59
193,21,2,2.18,4113799,0,0,2021-02-20,14:04:00,2021-02-20 14:39:54,Yours Supermarket,Card,Contactless,1338,Athena cotton wool,1.09
193,21,2,2.18,4113799,0,0,2021-02-20,14:04:00,2021-02-20 14:39:54,Yours Supermarket,Card,Contactless,1339,Athena cotton wool,1.09
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1340,Bloomer Seed 800G,0.89
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1341,Muesli swiss,1.69
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1342,Eggs caged 15pk,1.18
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1343,Tomatoes 6 pk,0.63
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1344,Tomatoes 6 pk,0.63
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1345,Tomatoes 6 pk,0.63
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1346,Onions,0.59
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1347,Cheese Singles,0.75
194,1,9,7.54,830772027004052,0,0,2021-02-23,08:02:31,2021-02-25 09:32:26,Aldi,Card,Contactless,1348,Garlic,0.55
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1349,Cheese Singles,0.75
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1350,Cranberry raisin,1.29
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1351,High Juice 1l,0.99
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1352,Bloomer Seed 800G,0.89
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1353,Ham smoked/honey,1.59
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1354,Chicken Breast 1kg,4.79
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1355,Eggs caged 15pk,1.18
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1356,Mushrooms chestnut,0.75
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1357,Mushrooms chestnut,0.75
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1358,Spring Onions,0.37
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1359,Cut Coriander,0.36
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1360,Basil cut,0.52
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1361,Garlic,0.55
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1362,Garlic,0.55
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1363,Garlic,0.55
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1364,Chillies mixed,0.46
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1365,Parsnips EE 500,0.4
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1366,Parsnips EE 500,0.4
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1367,Potatoes Baking 4,0.39
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1368,Tomatoes 6 pk,0.49
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1369,Tomatoes 6 pk,0.49
195,1,22,19.0,8892772027010,0,0,2021-02-27,13:56:29,2021-03-01 09:28:05,Aldi,Card,Contactless,1370,Tomatoes 6 pk,0.49
196,5,1,12.49,318187,0,0,2021-02-27,14:28:00,2021-03-01 10:16:03,Europe,Card,Contactless,1371,Imperial Czar vodka,12.49
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1372,Spread Olive,0.79
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1373,Bloomer Seed 800G,0.89
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1374,Muesli swiss,1.69
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1375,Eggs caged 15pk,1.18
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1376,Pasta EE spaghetti,0.2
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1377,Shower gel mens,0.49
197,1,7,5.73,26782063008802,0,0,2021-03-01,17:58:24,2021-03-01 19:18:56,Aldi,Card,Contactless,1378,Shower gel mens,0.49
198,8,1,10.0,0,0,330128984245A-0006,2021-03-01,08:00:00,2021-03-01 19:36:36,Tesco,Card,DB,1379,Monthly mobile contract,10.0
199,22,1,15.94,0,0,206-6961873-1013904,2021-02-17,21:00:00,2021-03-01 20:02:47,Amazon,Card,DB,1381,Lantana Smart Sharp Knife Sharpener,15.94
200,22,1,23.99,0,0,206-6658521-4387549,2021-02-22,18:00:00,2021-03-01 20:19:30,Amazon,Card,DB,1382,TACKLIFE 135W Rotary Tool Kit,23.99
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1383,Ham smoked/honey,1.59
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1384,Cheese Singles,0.75
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1385,Parsnips EE 500,0.4
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1386,Parsnips EE 500,0.4
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1387,Parsnips EE 500,0.4
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1388,Tomatoes 6 pk,0.49
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1389,Tomatoes 6 pk,0.49
201,1,8,5.01,6438782063011805,0,0,2021-03-03,16:03:38,2021-03-03 16:32:53,Aldi,Card,Contactless,1390,Tomatoes 6 pk,0.49
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1391,Parsnips 500g,0.42
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1392,Parsnips 500g,0.42
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1393,Bloomer Seed 800G,0.89
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1394,Muesli swiss,1.69
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1395,Eggs caged 15pk,1.18
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1396,Cheese Singles,0.75
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1397,Oil Sunflower,1.09
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1398,Mango loose,0.74
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1399,Tomatoes 6 pk,0.49
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1400,Tomatoes 6 pk,0.49
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1401,Tomatoes 6 pk,0.49
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1402,Garlic,0.55
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1403,Garlic,0.55
202,1,14,10.3,1270782063008802,0,0,2021-03-07,13:30:59,2021-03-07 14:07:02,Aldi,Card,Contactless,1404,Garlic,0.55
203,2,1,8.25,1591012101205,0,RT1012101205080321015967,2021-03-08,16:26:00,2021-03-09 00:07:46,B&Q,Card,Contactless,1405,General purpose plier set 3pc,8.25
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1406,Bloomer Seed 800G,0.89
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1407,Eggs caged 15pk,1.18
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1408,High Juice 1l,0.99
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1409,Ham smoked/honey,1.59
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1410,Tomatoes 6 pk,0.65
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1411,Tomatoes 6 pk,0.65
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1412,Tomatoes 6 pk,0.65
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1413,Garlic,0.55
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1414,Garlic,0.55
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1415,Parsnips 500g,0.42
204,1,11,9.81,9328782063009803,0,0,2021-03-11,09:44:28,2021-03-11 11:32:29,Aldi,Card,Contactless,1416,Muesli swiss,1.69
205,1,2,1.05,1030782063002056,0,0,2021-03-15,14:32:00,2021-03-15 14:59:30,Aldi,Cash,0,1417,Tomatoes 6 pk,0.65
205,1,2,1.05,1030782063002056,0,0,2021-03-15,14:32:00,2021-03-15 14:59:30,Aldi,Cash,0,1418,Parsnips EE 500,0.4
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1419,Muesli swiss,1.69
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1420,Brocoli/beans,0.59
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1421,Gammon joint 1.3kg,4.89
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1422,Pasta EE spaghetti,0.2
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1423,Pasta EE spaghetti,0.2
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1424,Pasta EE spaghetti,0.2
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1425,Peppers mixed,0.79
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1426,Tomatoes 6 pk,0.65
206,1,9,9.86,2459782063010804,0,0,2021-03-16,15:52:41,2021-03-17 20:33:08,Aldi,Cash,0,1427,Tomatoes 6 pk,0.65
207,1,4,1.0,9710782063007801,0,0,2021-03-17,15:42:44,2021-03-17 20:56:40,Aldi,Card,Contactless,1428,Ginger nuts 300g,0.25
207,1,4,1.0,9710782063007801,0,0,2021-03-17,15:42:44,2021-03-17 20:56:40,Aldi,Card,Contactless,1429,Ginger nuts 300g,0.25
207,1,4,1.0,9710782063007801,0,0,2021-03-17,15:42:44,2021-03-17 20:56:40,Aldi,Card,Contactless,1430,Ginger nuts 300g,0.25
207,1,4,1.0,9710782063007801,0,0,2021-03-17,15:42:44,2021-03-17 20:56:40,Aldi,Card,Contactless,1431,Ginger nuts 300g,0.25
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1432,EE Spaghetti,0.2
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1433,EE Spaghetti,0.2
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1434,EE Spaghetti,0.2
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1435,Ham cooked lean,1.19
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1436,Shower gel 500ml,0.85
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1437,Gammon joint 1.3kg,4.59
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1438,Cheese Singles,0.75
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1439,Garlic,0.62
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1440,Ground ginger,0.49
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1441,Cheese Spread,0.79
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1442,Bloomer Seed 800G,0.99
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1443,Digestive 400g,0.31
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1444,Digestive 400g,0.31
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1445,Eggs caged 15pk,1.18
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1446,Coriander cut,0.39
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1447,Baby spinach,0.99
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1448,Tomatoes 6 pk,0.69
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1449,Coriander cut,0.39
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1450,Parsnips 500g,0.57
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1451,Tomatoes 6 pk,0.69
208,1,21,16.88,7912772027001043,0,0,2020-05-30,12:15:25,2021-03-22 11:17:33,Aldi,Card,Contactless,1452,Carrot 1kg,0.49
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1453,High Juice 1l,0.99
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1454,Gammon joint 1.3kg,4.89
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1455,Shower gel mens,0.49
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1456,Broccoli/ Cauliflower,0.99
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1457,Muesli swiss,1.69
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1458,Tomatoes 6 pk,0.65
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1459,Tomatoes 6 pk,0.65
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1460,Parsnips EE 500,0.28
209,1,9,11.18,4872782063002048,0,0,2021-03-22,08:19:11,2021-03-22 14:29:54,Aldi,Card,Contactless,1461,Garlic,0.55
210,1,2,0.62,5738782063002013,0,0,2021-03-23,15:39:00,2021-03-23 16:09:04,Aldi,Cash,0,1462,Digestive 400g,0.31
210,1,2,0.62,5738782063002013,0,0,2021-03-23,15:39:00,2021-03-23 16:09:04,Aldi,Cash,0,1463,Digestive 400g,0.31
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1464,Bloomer Seed 800G,0.89
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1465,Eggs caged 15pk,1.18
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1466,Meatballs/Frikadel,1.99
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1467,Cheese Singles,0.75
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1468,Salt table,0.27
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1469,Digestive 400g,0.31
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1470,Digestive 400g,0.31
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1471,Digestive 400g,0.31
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1472,Digestive Milk 330g,0.42
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1473,Digestive Milk 330g,0.42
211,1,11,7.27,3028782063009803,0,0,2021-03-28,10:26:13,2021-04-23 10:40:02,Aldi,Card,Contactless,1474,Digestive Milk 330g,0.42
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1475,Parsnips 500g,0.19
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1476,Pasta EE spaghetti,0.2
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1477,Tomatoes 6 pk,0.65
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1478,Tomatoes 6 pk,0.65
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1479,Tomatoes 6 pk,0.65
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1480,Carrot 1kg,0.19
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1481,Garlic,0.55
212,1,8,3.63,5999782063008802,0,0,2021-03-29,18:33:34,2021-04-23 11:18:11,Aldi,Card,Contactless,1482,Garlic,0.55
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1483,Bloomer Seed 800G,0.89
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1484,Eggs caged 15pk,1.18
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1485,High Juice 1l,0.99
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1486,Cheese Singles,0.75
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1487,Garden peas,0.59
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1488,Argentinian Prawns,3.99
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1489,Bread Garlic bag,0.32
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1490,Olives,1.39
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1491,Tomatoes 6 pk,0.65
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1492,Tomatoes 6 pk,0.65
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1493,Tomatoes 6 pk,0.65
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1494,Salmon SMK Slice,2.99
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1495,Cheese Soft White,0.49
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1496,Baby spinach,0.99
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1497,Rosemary cut,0.47
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1498,Chillies mixed,0.46
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1499,Pasta Fusilli 500g,0.39
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1500,Garlic,0.55
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1501,Garlic,0.55
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1502,Tomatoes Cherry,0.49
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1503,Basil cut,0.47
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1504,Parsnips 500g,0.19
213,1,23,20.64,2666782063011805,0,0,2021-04-01,17:33:58,2021-04-23 11:55:18,Aldi,Card,Pin,1505,Garlic,0.55
214,1,8,13.5,3129782063011805,0,0,2021-04-03,19:10:56,2021-04-23 12:45:03,Aldi,Card,Contactless,1506,Bloomer Seed 800G,0.89
